user_id,total_events
7143,24
7340,24
5703,24
1464,24
1460,24
9518,24
9511,24
5721,24
8134,24
1481,24
4713,24
9154,24
2608,24
3020,24
3013,24
9008,24
9007,24
9024,24
3028,24
3880,24
1435,24
4956,24
4281,24
8608,24
3845,24
725,24
724,24
6280,24
7758,24
7754,24
6268,24
6256,24
6251,24
766,24
780,24
6246,24
6238,24
4737,24
4710,24
5765,24
1422,24
1419,24
1401,24
8114,24
5715,24
5714,24
1409,24
2583,24
8449,24
799,24
7673,24
7672,24
8847,24
3520,24
4945,24
2323,24
2296,24
3351,24
6224,24
2498,24
4748,24
9178,24
9176,24
2559,24
2576,24
2567,24
804,24
5784,24
1382,24
5749,24
5747,24
5770,24
3342,24
3338,24
3335,24
3095,24
9703,24
9701,24
8718,24
3484,24
1346,24
1376,24
1375,24
8099,24
8097,24
9535,24
9529,24
6205,24
7462,24
836,24
2533,24
8990,24
6157,24
893,24
3894,24
3466,24
3459,24
8862,24
9690,24
912,24
7081,24
2345,24
2309,24
2528,24
2483,24
4774,24
8433,24
905,24
943,24
941,24
935,24
981,24
7449,24
988,24
7190,24
7186,24
3948,24
9218,24
9217,24
4925,24
8395,24
1360,24
1315,24
4008,24
4005,24
4004,24
4032,24
7059,24
7057,24
2511,24
2509,24
2505,24
7299,24
7323,24
3933,24
983,24
8016,24
6943,24
1297,24
5851,24
5849,24
5848,24
1341,24
1305,24
5809,24
5830,24
4902,24
9563,24
9554,24
1287,24
6968,24
6964,24
8091,24
8090,24
9650,24
1008,24
7577,24
7571,24
6941,24
6090,24
6089,24
1024,24
9659,24
4813,24
4797,24
3384,24
8386,24
2383,24
2378,24
9225,24
4895,24
4894,24
4885,24
3993,24
4788,24
4307,24
3072,24
3065,24
6075,24
6039,24
6050,24
3437,24
1280,24
1279,24
1272,24
5904,24
5859,24
6946,24
4023,24
8681,24
8677,24
8888,24
5912,24
2397,24
2360,24
2358,24
2408,24
2402,24
5910,24
8078,24
8075,24
5879,24
3959,24
2458,24
7317,24
2471,24
2470,24
2496,24
2494,24
2493,24
5948,24
8071,24
1227,24
5928,24
5891,24
5919,24
1233,24
1231,24
9576,24
1262,24
7194,24
6025,24
6023,24
1009,24
1069,24
6019,24
6018,24
6045,24
1087,24
3404,24
8689,24
2429,24
2428,24
4858,24
4296,24
4295,24
4292,24
8059,24
1104,24
1092,24
1090,24
9632,24
9624,24
1117,24
1114,24
1107,24
1105,24
1133,24
9601,24
1198,24
1197,24
5945,24
1216,24
3987,24
8695,24
6016,24
9197,24
9196,24
9194,24
9191,24
9190,24
4831,24
4827,24
8429,24
1126,24
1125,24
3087,24
4851,24
2422,24
2444,24
2439,24
1169,24
1147,24
8878,24
7204,24
3416,24
3409,24
8035,24
6934,24
7409,24
7437,24
6861,24
101,24
9949,24
123,24
110,24
9048,24
9043,24
6804,24
3688,24
7173,24
8771,24
3698,24
9997,23
9978,23
4177,23
4199,23
3192,23
8954,23
7551,23
92,23
74,23
1980,23
7031,23
5222,23
5218,23
5245,23
5241,23
9327,23
2906,23
9061,23
3060,23
2425,23
2437,23
9200,23
4818,23
9599,23
9602,23
1142,23
3974,23
3436,23
6930,23
1162,23
7439,23
7427,23
6841,23
6838,23
5962,23
5958,23
1212,23
1206,23
9595,23
3990,23
3418,23
3382,23
8045,23
8043,23
4848,23
4847,23
4810,23
6948,23
4269,23
3089,23
1058,23
1045,23
9201,23
2416,23
4291,23
3981,23
3980,23
8062,23
8057,23
9631,23
6029,23
9617,23
1108,23
1132,23
5989,23
9585,23
2454,23
2477,23
2467,23
2495,23
8423,23
5949,23
5936,23
5933,23
1245,23
1240,23
1204,23
3446,23
1039,23
1038,23
9639,23
6043,23
3439,23
9579,23
5903,23
5900,23
5863,23
3390,23
3386,23
2393,23
4874,23
8413,23
9206,23
8077,23
5880,23
3963,23
3951,23
3454,23
9652,23
4814,23
8393,23
8388,23
2353,23
2376,23
9228,23
3995,23
6972,23
4796,23
3041,23
3066,23
4278,23
4274,23
1033,23
6049,23
5832,23
5831,23
4899,23
4928,23
9562,23
9561,23
9553,23
1296,23
1291,23
1290,23
1288,23
6963,23
8093,23
1006,23
6087,23
9662,23
987,23
3942,23
4927,23
2352,23
5829,23
1351,23
5823,23
4030,23
7064,23
7086,23
7085,23
7084,23
8014,23
5847,23
5810,23
5839,23
4779,23
2482,23
8446,23
8442,23
8439,23
866,23
9669,23
884,23
883,23
944,23
6125,23
6107,23
6100,23
955,23
951,23
7450,23
6120,23
8001,23
3373,23
3372,23
7067,23
7066,23
4920,23
4918,23
4942,23
2344,23
2340,23
2311,23
2310,23
2335,23
3371,23
5816,23
4335,23
8989,23
8988,23
8984,23
4315,23
7999,23
7997,23
886,23
9693,23
3432,23
3430,23
3428,23
3914,23
6153,23
6150,23
6147,23
6202,23
7465,23
7464,23
821,23
818,23
7989,23
6186,23
6176,23
850,23
9696,23
7445,23
878,23
835,23
4766,23
2540,23
2530,23
3485,23
3480,23
3444,23
3441,23
3470,23
8705,23
9697,23
5815,23
1345,23
1365,23
8103,23
8101,23
5803,23
1404,23
1403,23
9531,23
4749,23
2547,23
2571,23
801,23
9523,23
5762,23
5783,23
7415,23
1387,23
4044,23
3333,23
9702,23
9700,23
8719,23
8717,23
8714,23
6193,23
8604,23
8599,23
8597,23
7602,23
7343,23
4950,23
4947,23
2332,23
2329,23
7070,23
3360,23
3355,23
6210,23
809,23
4751,23
1433,23
1394,23
1424,23
8123,23
8122,23
8120,23
1456,23
1454,23
4736,23
4731,23
2589,23
8457,23
6235,23
3496,23
3494,23
8840,23
6288,23
7750,23
7748,23
6243,23
6270,23
9743,23
9740,23
706,23
705,23
6255,23
6249,23
757,23
781,23
775,23
773,23
6236,23
9005,23
8999,23
3026,23
5741,23
5732,23
8128,23
2317,23
7610,23
7609,23
7606,23
7604,23
4265,23
4285,23
7253,23
3073,23
3876,23
8132,23
8129,23
9491,23
1457,23
8660,23
9520,23
9514,23
5723,23
5716,23
8136,23
8135,23
1443,23
1442,23
4718,23
4673,23
4351,23
7943,23
4697,23
4660,23
2626,23
2637,23
2631,23
9139,23
719,23
711,23
703,23
701,23
6276,23
734,23
7158,23
7156,23
3860,23
9762,23
684,23
6343,23
6313,23
7338,23
7337,23
9244,23
9243,23
9239,23
8373,23
4960,23
4958,23
7142,23
7678,23
5666,23
698,23
4337,23
4363,23
4358,23
5686,23
5651,23
5671,23
2266,23
4994,23
4993,23
2300,23
2283,23
4988,23
7342,23
8724,23
6321,23
9766,23
7933,23
4666,23
8475,23
8474,23
2659,23
9123,23
6882,23
6881,23
6907,23
6906,23
2650,23
7309,23
4641,23
8575,23
8574,23
4343,23
7457,23
7481,23
5668,23
5637,23
5634,23
5664,23
5656,23
1553,23
9473,23
1542,23
8153,23
4052,23
4078,23
4076,23
6359,23
6354,23
3323,23
2252,23
2249,23
2242,23
4271,23
4225,23
7238,23
8152,23
7473,23
618,23
617,23
611,23
640,23
6381,23
6366,23
644,23
5016,23
5642,23
1538,23
1559,23
7591,23
7405,23
5585,23
9469,23
9461,23
5613,23
5611,23
7932,23
2670,23
4638,23
2674,23
9131,23
9451,23
2714,23
2712,23
4394,23
4381,23
9019,23
9805,23
3849,23
3545,23
8822,23
3810,23
6376,23
6387,23
5605,23
1610,23
2225,23
4607,23
6433,23
9794,23
586,23
6422,23
6386,23
4631,23
3293,23
3292,23
4066,23
4084,23
4059,23
3301,23
7201,23
1618,23
9454,23
7903,23
6421,23
6441,23
2967,23
2680,23
2677,23
1646,23
1626,23
5578,23
5522,23
4081,23
8655,23
8654,23
7223,23
8494,23
8483,23
3840,23
3837,23
8347,23
8339,23
5052,23
5012,23
8914,23
1662,23
9443,23
9435,23
9429,23
3831,23
7197,23
3575,23
9815,23
7904,23
1674,23
1673,23
514,23
6466,23
2726,23
2693,23
2751,23
4589,23
6465,23
497,23
523,23
6473,23
531,23
557,23
556,23
552,23
1695,23
1694,23
6995,23
5526,23
5525,23
5493,23
4128,23
9428,23
5044,23
5072,23
5066,23
9275,23
9273,23
9269,23
9265,23
5061,23
5516,23
5512,23
464,23
458,23
6877,23
7501,23
469,23
6870,23
3799,23
3817,23
3816,23
8803,23
9107,23
2767,23
507,23
1672,23
1721,23
1720,23
5510,23
5477,23
1717,23
1713,23
4083,23
4082,23
3290,23
2201,23
2200,23
7262,23
4217,23
3135,23
3271,23
5517,23
7051,23
8198,23
407,23
9866,23
6547,23
9843,23
8744,23
8761,23
8813,23
2987,23
2986,23
2982,23
6513,23
6537,23
6536,23
1723,23
6562,23
2977,23
2794,23
2793,23
4515,23
4541,23
7867,23
8203,23
8202,23
7358,23
2176,23
2151,23
2188,23
9288,23
5076,23
7028,23
378,23
7865,23
7864,23
6590,23
8194,23
8193,23
1775,23
1768,23
5458,23
1801,23
9392,23
1765,23
5445,23
9295,23
6572,23
6570,23
4520,23
3622,23
6581,23
6577,23
7331,23
3124,23
1807,23
3230,23
3229,23
4114,23
4142,23
375,23
373,23
343,23
9857,23
383,23
6593,23
6612,23
8809,23
3788,23
3745,23
3260,23
8307,23
5096,23
2139,23
2137,23
2135,23
5111,23
8331,23
3627,23
4540,23
2816,23
7843,23
6652,23
6632,23
6626,23
7512,23
2146,23
5437,23
5417,23
5409,23
8223,23
1835,23
1834,23
7509,23
350,23
7489,23
7520,23
7692,23
7280,23
7279,23
4512,23
4508,23
4158,23
4155,23
8639,23
8942,23
7646,23
8932,23
5403,23
8239,23
8230,23
5122,23
3635,23
1857,23
1827,23
5369,23
1841,23
5149,23
2132,23
2097,23
8312,23
8310,23
8226,23
8225,23
5390,23
3637,23
4519,23
4485,23
7694,23
5356,23
5180,23
5142,23
5137,23
2085,23
5124,23
1904,23
1897,23
9371,23
294,23
6649,23
6648,23
313,23
3646,23
3643,23
1859,23
2858,23
2854,23
2825,23
4494,23
256,23
8254,23
8241,23
3156,23
1916,23
1914,23
7825,23
7773,23
7769,23
6679,23
300,23
296,23
7830,23
264,23
3755,23
3747,23
3722,23
3718,23
4178,23
8634,23
4175,23
7248,23
3185,23
3211,23
5323,23
5320,23
8256,23
7620,23
6724,23
6723,23
7815,23
6692,23
6689,23
7526,23
224,23
233,23
229,23
245,23
241,23
6714,23
6710,23
7834,23
7833,23
7832,23
2865,23
9065,23
4387,23
2917,23
2943,23
2940,23
1945,23
5169,23
9307,23
9306,23
2076,23
1925,23
1923,23
1922,23
6744,23
222,23
3206,23
7805,23
7798,23
7811,23
7810,23
196,23
194,23
9357,23
1891,23
5311,23
5301,23
8258,23
5293,23
9355,23
9352,23
6747,23
4438,23
2886,23
2850,23
4463,23
3672,23
6780,23
5266,23
7370,23
7369,23
1940,23
1961,23
1976,23
7372,23
5260,23
4164,23
4182,23
4444,23
9944,23
6784,23
3740,23
7154,23
7153,23
7180,23
4165,23
5215,23
5207,23
2058,23
2049,23
9310,23
5203,23
1956,23
4469,23
3699,23
7540,23
9985,23
16,23
31,23
3,23
6843,23
6842,23
2,23
58,23
24,23
20,23
6775,23
6772,23
2881,23
2045,23
6864,23
6857,23
8769,23
9962,23
9954,23
121,23
4420,23
3689,23
3685,23
7172,23
7169,23
8777,23
8774,23
9968,23
38,23
3725,23
1,22
9984,22
32,22
9988,22
14,22
9,22
6848,22
6834,22
6863,22
6850,22
221,22
9908,22
7525,22
7534,22
7505,22
9900,22
251,22
271,22
9895,22
276,22
258,22
274,22
9887,22
290,22
336,22
9877,22
7879,22
7883,22
6893,22
6894,22
6868,22
6869,22
6516,22
6548,22
6549,22
6559,22
7872,22
6631,22
6633,22
6637,22
7841,22
6642,22
6339,22
6341,22
6345,22
6350,22
6357,22
6380,22
6394,22
7919,22
6385,22
6427,22
6431,22
7911,22
6418,22
6467,22
6457,22
7873,22
6261,22
6265,22
6924,22
6925,22
7745,22
7752,22
6279,22
6281,22
6285,22
6295,22
6303,22
6274,22
6277,22
6316,22
7946,22
7948,22
6091,22
6110,22
6142,22
6116,22
6146,22
6129,22
6170,22
6174,22
6145,22
6187,22
7993,22
6207,22
6182,22
7982,22
6245,22
6228,22
5953,22
6958,22
6932,22
6935,22
6000,22
8041,22
8042,22
5993,22
6032,22
6063,22
6034,22
6072,22
6073,22
8021,22
8022,22
8029,22
5872,22
6962,22
6965,22
6976,22
5860,22
5864,22
8076,22
5911,22
5924,22
5931,22
5950,22
8050,22
8058,22
5957,22
5975,22
5983,22
8144,22
5684,22
6989,22
7733,22
7744,22
5720,22
5697,22
5735,22
5739,22
5742,22
5759,22
5827,22
5840,22
5842,22
5844,22
5869,22
5524,22
5506,22
5552,22
5555,22
5589,22
5600,22
5573,22
5575,22
5603,22
5624,22
5629,22
5643,22
5658,22
5636,22
5641,22
5672,22
5374,22
7022,22
7718,22
7719,22
5385,22
5379,22
5420,22
8221,22
5461,22
5465,22
5469,22
5442,22
5443,22
5499,22
5478,22
5513,22
5217,22
7036,22
7037,22
5252,22
5256,22
5261,22
5267,22
5296,22
8259,22
8263,22
5303,22
5318,22
5326,22
5344,22
5361,22
5365,22
5042,22
7041,22
5077,22
5083,22
5088,22
5103,22
5114,22
5119,22
8314,22
8317,22
5131,22
5138,22
5140,22
8294,22
8298,22
5200,22
4941,22
7699,22
7707,22
4931,22
8381,22
4967,22
4969,22
5008,22
5022,22
8359,22
8350,22
8352,22
5028,22
5037,22
5056,22
8349,22
4783,22
4784,22
4759,22
4770,22
4808,22
4846,22
4838,22
8416,22
4849,22
4889,22
4890,22
8403,22
4912,22
8398,22
4926,22
4904,22
4559,22
8519,22
7103,22
4575,22
4583,22
4565,22
4606,22
4687,22
4695,22
4696,22
4720,22
8462,22
4707,22
4711,22
8435,22
4781,22
4400,22
8562,22
7115,22
7683,22
4408,22
8560,22
4417,22
4426,22
4451,22
4495,22
8541,22
8522,22
8523,22
4535,22
4551,22
4554,22
4208,22
7126,22
8613,22
8621,22
4252,22
4254,22
8596,22
8598,22
8605,22
4288,22
4264,22
4275,22
4308,22
8577,22
4378,22
4379,22
4039,22
4041,22
7151,22
8669,22
4070,22
4073,22
4077,22
4079,22
4065,22
8653,22
4127,22
4136,22
4150,22
4156,22
4176,22
4195,22
3887,22
7166,22
8706,22
8710,22
3910,22
3899,22
3909,22
3960,22
3973,22
8699,22
3994,22
3996,22
3997,22
8676,22
4027,22
4034,22
8775,22
7178,22
7179,22
3720,22
3721,22
8768,22
3771,22
3790,22
8742,22
3823,22
8735,22
3811,22
3854,22
3855,22
8729,22
3866,22
3581,22
7196,22
7653,22
7661,22
3598,22
3588,22
3621,22
3626,22
3641,22
3620,22
8798,22
3654,22
8786,22
8791,22
3681,22
8772,22
3440,22
3415,22
7215,22
7216,22
3431,22
8860,22
8863,22
3458,22
3476,22
8855,22
3503,22
8838,22
8846,22
3533,22
3567,22
3571,22
8924,22
8925,22
7222,22
7225,22
7231,22
3312,22
3284,22
3321,22
3356,22
3331,22
3367,22
3389,22
3402,22
3405,22
3407,22
8874,22
3209,22
3188,22
7644,22
3217,22
3228,22
3202,22
3242,22
8934,22
3252,22
3257,22
8927,22
3270,22
3274,22
3276,22
8918,22
8921,22
8972,22
3074,22
7256,22
3116,22
8964,22
8967,22
3114,22
3147,22
3121,22
3155,22
3165,22
3167,22
3181,22
3182,22
8947,22
8958,22
2950,22
2955,22
7277,22
2970,22
9025,22
9027,22
9033,22
2965,22
3005,22
9013,22
3012,22
3033,22
3064,22
3070,22
3058,22
3059,22
2827,22
7289,22
7632,22
2841,22
2863,22
2839,22
2869,22
2849,22
9059,22
9063,22
2897,22
2900,22
2904,22
2905,22
2926,22
2913,22
9150,22
7304,22
7310,22
7286,22
2697,22
2684,22
2718,22
2689,22
2727,22
2738,22
9110,22
9113,22
2777,22
2757,22
2803,22
2809,22
2487,22
2466,22
2469,22
7314,22
7319,22
7328,22
2503,22
2519,22
2520,22
2514,22
2546,22
2549,22
2552,22
2582,22
2592,22
2623,22
9247,22
7344,22
7611,22
2331,22
2341,22
2351,22
2398,22
2369,22
2388,22
2440,22
2445,22
2447,22
2463,22
9193,22
9195,22
2453,22
2136,22
7355,22
7356,22
7332,22
7333,22
2154,22
2156,22
2170,22
2208,22
9267,22
2250,22
9256,22
2264,22
2275,22
2258,22
9240,22
1942,22
1944,22
9334,22
2004,22
2011,22
2031,22
2032,22
2034,22
9315,22
2064,22
2079,22
9302,22
9303,22
2087,22
2068,22
2082,22
1757,22
7385,22
1772,22
1796,22
1780,22
1809,22
1871,22
1885,22
9372,22
1918,22
9360,22
1924,22
1930,22
1948,22
9349,22
1965,22
1562,22
7401,22
1577,22
1597,22
1603,22
9455,22
1647,22
1659,22
1664,22
1690,22
1666,22
1725,22
9412,22
1715,22
1745,22
1755,22
1380,22
7393,22
9512,22
1444,22
1452,22
9498,22
9504,22
1478,22
1494,22
9494,22
1520,22
1524,22
1532,22
9477,22
9486,22
1560,22
9612,22
7431,22
7435,22
1192,22
9597,22
1187,22
1225,22
9573,22
1268,22
9556,22
1352,22
1367,22
1368,22
1372,22
1347,22
1392,22
985,22
962,22
1011,22
997,22
1001,22
1005,22
1048,22
1055,22
1071,22
1074,22
1084,22
1086,22
9625,22
1135,22
1106,22
1110,22
846,22
819,22
7467,22
7446,22
861,22
880,22
9691,22
871,22
898,22
9674,22
9676,22
9677,22
915,22
954,22
976,22
945,22
614,22
7474,22
7476,22
653,22
668,22
665,22
9753,22
763,22
764,22
9726,22
790,22
795,22
811,22
814,22
789,22
9707,22
472,22
7500,22
7502,22
505,22
498,22
538,22
9818,22
558,22
533,22
563,22
9806,22
600,22
622,22
9785,22
629,22
609,22
9878,22
7495,22
324,22
371,22
355,22
393,22
9867,22
414,22
388,22
391,22
432,22
9851,22
9853,22
459,22
480,22
489,22
6808,22
9998,22
10000,22
26,22
9947,22
103,22
116,22
9937,22
135,22
141,22
113,22
9931,22
9933,22
9934,22
151,22
9918,22
7837,22
6678,22
6685,22
6658,22
6663,22
7827,22
6696,22
6729,22
6741,22
6765,22
6753,22
6798,22
6831,22
6802,22
6805,22
6807,22
104,21
9946,21
8674,21
115,21
57,21
7535,21
7546,21
9992,21
4110,21
7456,21
181,21
193,21
214,21
18,21
4016,21
4014,21
4001,21
4103,21
4100,21
8650,21
8692,21
3983,21
3970,21
3969,21
4000,21
8716,21
3920,21
8646,21
7382,21
7381,21
7599,21
236,21
231,21
253,21
250,21
7411,21
7432,21
8625,21
3947,21
3940,21
3964,21
3955,21
8700,21
4198,21
3809,21
7608,21
7601,21
269,21
283,21
319,21
316,21
310,21
334,21
7329,21
7390,21
348,21
362,21
354,21
381,21
372,21
9871,21
9863,21
9889,21
7303,21
3839,21
3835,21
3827,21
8727,21
3883,21
3882,21
4213,21
4212,21
8601,21
7637,21
7243,21
415,21
9855,21
9852,21
9850,21
7276,21
7270,21
7267,21
7624,21
4267,21
4262,21
3792,21
3787,21
8746,21
3798,21
4187,21
3700,21
3726,21
3713,21
4316,21
7192,21
444,21
462,21
455,21
449,21
9858,21
7211,21
7209,21
506,21
503,21
502,21
516,21
543,21
9849,21
447,21
8592,21
4330,21
3772,21
8765,21
4377,21
8789,21
3674,21
3667,21
3694,21
3686,21
8820,21
4391,21
4424,21
4423,21
9797,21
7034,21
7033,21
496,21
7133,21
7130,21
8553,21
4447,21
8818,21
8817,21
3560,21
3576,21
3572,21
4470,21
8544,21
8537,21
4492,21
607,21
624,21
637,21
6984,21
7687,21
7686,21
7116,21
4489,21
3513,21
3508,21
8861,21
4516,21
4513,21
627,21
656,21
646,21
9768,21
9765,21
7056,21
4542,21
8527,21
3482,21
3495,21
8836,21
8516,21
4560,21
6986,21
681,21
692,21
689,21
9755,21
6981,21
7005,21
7728,21
4549,21
3443,21
3460,21
8864,21
3361,21
8887,21
4590,21
8488,21
3392,21
3401,21
8906,21
4597,21
4612,21
4637,21
6908,21
752,21
744,21
660,21
6939,21
6956,21
6966,21
4629,21
4628,21
4627,21
8476,21
4648,21
3353,21
3345,21
3376,21
4646,21
4677,21
6820,21
6866,21
6890,21
9731,21
9730,21
758,21
756,21
6885,21
6883,21
6909,21
6791,21
6790,21
6788,21
6785,21
9719,21
787,21
816,21
3240,21
3239,21
8445,21
4760,21
3159,21
3189,21
3187,21
3205,21
3227,21
3224,21
8930,21
3105,21
4778,21
7809,21
7807,21
7804,21
834,21
864,21
862,21
772,21
4792,21
4785,21
8425,21
4822,21
4708,21
4856,21
4866,21
6705,21
6736,21
887,21
906,21
924,21
9706,21
823,21
842,21
7816,21
7814,21
8978,21
3042,21
4886,21
4882,21
2996,21
7839,21
919,21
917,21
930,21
973,21
854,21
877,21
6693,21
6720,21
3017,21
3011,21
3010,21
3009,21
9004,21
8997,21
4857,21
4952,21
4946,21
4971,21
6638,21
7856,21
7842,21
6644,21
6539,21
6551,21
6664,21
6661,21
4968,21
2975,21
2962,21
2992,21
2979,21
3003,21
8411,21
2956,21
9034,21
9032,21
9028,21
4966,21
9634,21
1102,21
9623,21
7881,21
1004,21
1023,21
4981,21
4980,21
5002,21
4997,21
4915,21
4939,21
4938,21
5011,21
5030,21
1155,21
1178,21
1170,21
9590,21
6430,21
6428,21
6566,21
1032,21
1202,21
1243,21
9581,21
9569,21
1122,21
1148,21
1139,21
5049,21
2892,21
2910,21
2909,21
2939,21
2937,21
2959,21
5071,21
5069,21
5063,21
5087,21
5081,21
1307,21
1344,21
1339,21
9538,21
6336,21
6425,21
6442,21
6436,21
7898,21
6455,21
8321,21
5102,21
2871,21
9071,21
8354,21
5023,21
5094,21
5116,21
5109,21
5127,21
1348,21
1373,21
9532,21
9528,21
6407,21
7917,21
1250,21
1276,21
5144,21
2791,21
9077,21
2847,21
5164,21
5160,21
5153,21
8301,21
1418,21
1414,21
1430,21
9510,21
1450,21
6233,21
6367,21
6358,21
5183,21
2760,21
2778,21
2775,21
2772,21
9103,21
9101,21
5193,21
2642,21
7954,21
1471,21
1466,21
1480,21
1473,21
6282,21
6300,21
6298,21
6315,21
1504,21
9488,21
9484,21
1550,21
1546,21
6241,21
7968,21
7955,21
2672,21
2686,21
2713,21
2749,21
2766,21
2629,21
2628,21
9143,21
6135,21
6134,21
6152,21
6164,21
6071,21
6218,21
6214,21
6212,21
7976,21
5244,21
5262,21
5269,21
8267,21
8260,21
5289,21
5282,21
5310,21
5306,21
1629,21
9442,21
1651,21
9426,21
1689,21
6038,21
1537,21
1564,21
8248,21
8243,21
5337,21
2595,21
2610,21
2532,21
2557,21
2554,21
1688,21
1685,21
1681,21
1707,21
1704,21
1699,21
9422,21
5964,21
6111,21
6104,21
6124,21
1585,21
1613,21
1734,21
1804,21
1800,21
6064,21
6061,21
6057,21
8032,21
5360,21
5354,21
5345,21
5372,21
8234,21
2569,21
5380,21
5418,21
5411,21
8214,21
5438,21
2442,21
2518,21
2534,21
2356,21
5463,21
5462,21
8204,21
8063,21
5946,21
1833,21
1868,21
9375,21
5996,21
6027,21
6046,21
9414,21
1880,21
1935,21
9350,21
1794,21
1822,21
1814,21
8067,21
5926,21
2385,21
2432,21
2426,21
2287,21
2279,21
2274,21
9234,21
2301,21
5852,21
8085,21
5858,21
5882,21
1955,21
9329,21
2000,21
9364,21
5896,21
5895,21
5918,21
2314,21
2305,21
2330,21
9224,21
2357,21
5610,21
5601,21
5779,21
5819,21
5838,21
5833,21
5853,21
2235,21
9252,21
2254,21
5495,21
8177,21
8161,21
8147,21
5646,21
5661,21
2163,21
2177,21
5756,21
5753,21
9313,21
2043,21
2050,21
9305,21
9301,21
5659,21
5776,21
5774,21
5772,21
5769,21
5791,21
2159,21
2157,21
2152,21
8169,21
8168,21
5705,21
5713,21
8117,21
9278,21
5652,21
5680,21
7468,21
7466,21
7484,21
7566,21
7561,21
125,21
76,21
68,21
4028,21
4022,21
4019,21
4036,21
8658,21
4063,21
4051,21
10,21
108,21
85,20
9990,20
9982,20
4,20
25,20
86,20
4062,20
4047,20
4080,20
4109,20
7584,20
7574,20
189,20
201,20
9919,20
9913,20
4007,20
4002,20
8647,20
3978,20
8712,20
8707,20
3889,20
7590,20
8192,20
8115,20
9299,20
1988,20
2116,20
2153,20
2148,20
9294,20
8163,20
5698,20
5728,20
5718,20
2207,20
2198,20
2195,20
9266,20
8173,20
5785,20
8110,20
5806,20
5801,20
2013,20
2008,20
2007,20
2019,20
9322,20
5800,20
5814,20
2233,20
2231,20
2227,20
2247,20
9203,20
2423,20
2245,20
8088,20
1938,20
1973,20
9362,20
5897,20
2315,20
2334,20
2339,20
9223,20
2364,20
5607,20
8176,20
8174,20
9365,20
8033,20
6015,20
5915,20
5907,20
5906,20
1874,20
1895,20
1912,20
1932,20
9377,20
5500,20
2382,20
2381,20
2410,20
9208,20
2561,20
9160,20
5402,20
5399,20
5398,20
5414,20
8217,20
2446,20
2501,20
2513,20
5428,20
8196,20
8060,20
5952,20
1838,20
1858,20
9173,20
5332,20
5963,20
8044,20
1573,20
1714,20
1753,20
1752,20
9396,20
1761,20
1783,20
1802,20
6053,20
8026,20
5387,20
2570,20
5325,20
5321,20
1627,20
9449,20
9447,20
1696,20
1579,20
1578,20
6144,20
6139,20
8255,20
2599,20
2597,20
2615,20
2613,20
9177,20
2763,20
2656,20
2654,20
5248,20
6171,20
7995,20
7994,20
6066,20
6082,20
6188,20
6177,20
5268,20
8265,20
5292,20
5194,20
2600,20
1467,20
1483,20
7952,20
6317,20
7973,20
1490,20
1551,20
1547,20
1539,20
6254,20
6263,20
7965,20
2665,20
2673,20
2746,20
9111,20
1451,20
6229,20
6333,20
6330,20
6360,20
6353,20
2755,20
9100,20
9095,20
5186,20
5216,20
5205,20
5231,20
6284,20
1472,20
1470,20
1361,20
1378,20
1399,20
1397,20
7916,20
9557,20
5145,20
2797,20
2796,20
2789,20
2785,20
5046,20
5143,20
5139,20
1413,20
1412,20
2936,20
8329,20
1316,20
1343,20
9550,20
9542,20
1358,20
1214,20
2842,20
2835,20
2875,20
2872,20
9092,20
8311,20
7934,20
7927,20
9588,20
6567,20
1018,20
1037,20
1029,20
1241,20
1237,20
1235,20
9575,20
6395,20
6410,20
1130,20
1149,20
1138,20
9064,20
2898,20
6524,20
6520,20
979,20
9661,20
999,20
994,20
4961,20
4995,20
8356,20
5034,20
5031,20
5029,20
5055,20
9615,20
1164,20
1154,20
6578,20
6627,20
7855,20
6555,20
923,20
6662,20
6683,20
6681,20
2980,20
3007,20
4891,20
2952,20
1043,20
1095,20
9628,20
9619,20
8394,20
4917,20
3024,20
6680,20
6676,20
7840,20
7826,20
989,20
857,20
9685,20
3016,20
4817,20
4834,20
4936,20
4934,20
4975,20
8415,20
8994,20
6732,20
6727,20
907,20
900,20
9670,20
828,20
8993,20
3036,20
3034,20
3056,20
3053,20
3062,20
3084,20
3098,20
6749,20
6766,20
6756,20
859,20
770,20
769,20
9727,20
9721,20
6771,20
8419,20
4803,20
4823,20
4712,20
4747,20
4872,20
4870,20
3262,20
3282,20
3281,20
3309,20
8909,20
8441,20
3131,20
3184,20
3178,20
3173,20
3193,20
8935,20
3092,20
8966,20
4757,20
4755,20
6888,20
9752,20
9746,20
6910,20
7778,20
9713,20
786,20
738,20
9742,20
9738,20
9736,20
6823,20
6821,20
8452,20
4715,20
3241,20
7753,20
6923,20
6921,20
709,20
733,20
746,20
6955,20
6949,20
3334,20
3370,20
4667,20
4684,20
4680,20
4691,20
6853,20
6880,20
3449,20
3471,20
3464,20
3368,20
4562,20
4588,20
4586,20
4584,20
8495,20
8491,20
8489,20
3380,20
3394,20
4624,20
4609,20
7759,20
4453,20
8867,20
8865,20
8521,20
8515,20
7736,20
6988,20
686,20
678,20
9754,20
6977,20
6997,20
7723,20
4545,20
8510,20
4573,20
4517,20
4514,20
7721,20
7018,20
636,20
628,20
666,20
7032,20
7048,20
7043,20
7711,20
7709,20
4531,20
4529,20
8841,20
8833,20
599,20
598,20
597,20
9791,20
9782,20
7094,20
